Concurso,Data Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Arrecadacao_Total,Ganhadores_15_Números,Cidade,UF,Ganhadores_14_Números,Ganhadores_13_Números,Ganhadores_12_Números,Ganhadores_11_Números,Valor_Rateio_15_Números,Valor_Rateio_14_Números,Valor_Rateio_13_Números,Valor_Rateio_12_Números,Valor_Rateio_11_Números,Acumulado_15_Números,Estimativa_Premio,Valor_Acumulado_Especial
1019,14/02/2014,22,3,18,8,12,20,7,5,21,2,4,17,23,1,10,19.968.44875,4,SANTO ANDRÉ,SP,495,21377,276435,1469227,394.42632,1.401,1250,500,250,000,1.500.00000,24.947.48449
1019,14/02/2014,22,3,18,8,12,20,7,5,21,2,4,17,23,1,10,19.968.44875,4,SÃO PAULO,SP,495,21377,276435,1469227,394.42632,1.401,1250,500,250,000,1.500.00000,24.947.48449
1019,14/02/2014,22,3,18,8,12,20,7,5,21,2,4,17,23,1,10,19.968.44875,4,SÃO PAULO,SP,495,21377,276435,1469227,394.42632,1.401,1250,500,250,000,1.500.00000,24.947.48449
1020,17/02/2014,7,12,20,21,18,9,5,2,15,24,3,19,11,16,13,19.793.91375,5,BRASÍLIA,DF,964,28119,294854,1434495,300.40149,68487.0,1250,500,250,000,1.500.00000,25.294.10161
1020,17/02/2014,7,12,20,21,18,9,5,2,15,24,3,19,11,16,13,19.793.91375,5,ELOI MENDES,MG,964,28119,294854,1434495,300.40149,68487.0,1250,500,250,000,1.500.00000,25.294.10161
1020,17/02/2014,7,12,20,21,18,9,5,2,15,24,3,19,11,16,13,19.793.91375,5,RIO DE JANEIRO,RJ,964,28119,294854,1434495,300.40149,68487.0,1250,500,250,000,1.500.00000,25.294.10161
1020,17/02/2014,7,12,20,21,18,9,5,2,15,24,3,19,11,16,13,19.793.91375,5,MOGI DAS CRUZES,SP,964,28119,294854,1434495,300.40149,68487.0,1250,500,250,000,1.500.00000,25.294.10161
1020,17/02/2014,7,12,20,21,18,9,5,2,15,24,3,19,11,16,13,19.793.91375,5,RIO CLARO,SP,964,28119,294854,1434495,300.40149,68487.0,1250,500,250,000,1.500.00000,25.294.10161
1021,19/02/2014,1,21,20,13,9,6,14,22,15,18,5,16,10,19,23,18.898.46375,2,ITAPEMIRIM,ES,429,14862,202882,1235781,916.66652,1.31493,1250,500,250,000,1.500.00000,25.717.17847
1021,19/02/2014,1,21,20,13,9,6,14,22,15,18,5,16,10,19,23,18.898.46375,2,ARAÇATUBA,SP,429,14862,202882,1235781,916.66652,1.31493,1250,500,250,000,1.500.00000,25.717.17847
1022,21/02/2014,25,9,10,21,3,22,18,5,16,7,8,4,24,1,14,19.641.05375,1,RIO DE JANEIRO,RJ,377,16077,230634,1280395,1.861.26970,1.5191,1250,500,250,000,1.500.00000,26.146.70226
1023,24/02/2014,21,18,9,11,16,14,8,23,6,22,3,7,13,2,1,19.378.46875,5,FEIRA DE SANTANA,BA,795,31343,252290,1342968,320.28155,88542.0,1250,500,250,000,1.500.00000,26.516.25790
1023,24/02/2014,21,18,9,11,16,14,8,23,6,22,3,7,13,2,1,19.378.46875,5,SALVADOR,BA,795,31343,252290,1342968,320.28155,88542.0,1250,500,250,000,1.500.00000,26.516.25790
1023,24/02/2014,21,18,9,11,16,14,8,23,6,22,3,7,13,2,1,19.378.46875,5,ARAÇUAÍ,MG,795,31343,252290,1342968,320.28155,88542.0,1250,500,250,000,1.500.00000,26.516.25790
1023,24/02/2014,21,18,9,11,16,14,8,23,6,22,3,7,13,2,1,19.378.46875,5,PELOTAS,RS,795,31343,252290,1342968,320.28155,88542.0,1250,500,250,000,1.500.00000,26.516.25790
1023,24/02/2014,21,18,9,11,16,14,8,23,6,22,3,7,13,2,1,19.378.46875,5,PIRACICABA,SP,795,31343,252290,1342968,320.28155,88542.0,1250,500,250,000,1.500.00000,26.516.25790
1024,26/02/2014,7,2,23,4,14,13,20,17,10,9,12,22,11,21,1,19.310.84500,1,COLORADO DO OESTE,RO,844,28269,304887,1469479,1.341.78252,69880.0,1250,500,250,000,1.500.00000,26.825.90003
1025,28/02/2014,16,11,9,22,1,13,19,14,25,7,18,17,2,15,23,20.086.47000,4,FEIRA DE SANTANA,BA,603,22967,290357,1511182,378.22598,1.10284,1250,500,250,000,1.500.00000,27.175.03171
1025,28/02/2014,16,11,9,22,1,13,19,14,25,7,18,17,2,15,23,20.086.47000,4,ILHÉUS,BA,603,22967,290357,1511182,378.22598,1.10284,1250,500,250,000,1.500.00000,27.175.03171
1025,28/02/2014,16,11,9,22,1,13,19,14,25,7,18,17,2,15,23,20.086.47000,4,ARAGARÇAS,GO,603,22967,290357,1511182,378.22598,1.10284,1250,500,250,000,1.500.00000,27.175.03171
1025,28/02/2014,16,11,9,22,1,13,19,14,25,7,18,17,2,15,23,20.086.47000,4,CAMPO GRANDE,MS,603,22967,290357,1511182,378.22598,1.10284,1250,500,250,000,1.500.00000,27.175.03171
1026,05/03/2014,1,6,7,12,19,11,20,16,24,18,14,23,5,15,21,17.100.08125,3,PORTO ALEGRE,RS,359,14279,199800,1100769,545.68126,1.40308,1250,500,250,000,1.500.00000,27.552.81105
1026,05/03/2014,1,6,7,12,19,11,20,16,24,18,14,23,5,15,21,17.100.08125,3,OSASCO,SP,359,14279,199800,1100769,545.68126,1.40308,1250,500,250,000,1.500.00000,27.552.81105
1026,05/03/2014,1,6,7,12,19,11,20,16,24,18,14,23,5,15,21,17.100.08125,3,PERUÍBE,SP,359,14279,199800,1100769,545.68126,1.40308,1250,500,250,000,1.500.00000,27.552.81105
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,BA,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,DF,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,ES,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,MT,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,PR,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,PR,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,RJ,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,RJ,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,RO,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SE,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1027,07/03/2014,10,14,19,1,16,9,25,15,6,5,12,3,8,21,23,19.800.51250,18,,SP,2355,38656,314914,1420132,78.56119,26394.0,1250,500,250,000,1.500.00000,27.879.14213
1028,10/03/2014,4,25,5,11,24,17,20,7,10,19,6,9,8,23,16,18.760.83375,1,SÃO PAULO,SP,359,12107,165118,1051937,2.116.47226,1.81399,1250,500,250,000,1.500.00000,28.367.55881
1029,12/03/2014,2,6,22,13,24,19,14,25,1,18,11,23,17,3,8,19.538.58875,4,CARMO DO PARANAÍBA,MG,770,24707,292093,1466052,360.16503,82241.0,1250,500,250,000,1.500.00000,28.700.01884
1029,12/03/2014,2,6,22,13,24,19,14,25,1,18,11,23,17,3,8,19.538.58875,4,PONTE NOVA,MG,770,24707,292093,1466052,360.16503,82241.0,1250,500,250,000,1.500.00000,28.700.01884
1029,12/03/2014,2,6,22,13,24,19,14,25,1,18,11,23,17,3,8,19.538.58875,4,SÃO PAULO,SP,770,24707,292093,1466052,360.16503,82241.0,1250,500,250,000,1.500.00000,28.700.01884
1029,12/03/2014,2,6,22,13,24,19,14,25,1,18,11,23,17,3,8,19.538.58875,4,SÃO PAULO,SP,770,24707,292093,1466052,360.16503,82241.0,1250,500,250,000,1.500.00000,28.700.01884
1030,14/03/2014,19,8,15,16,2,23,11,4,20,3,1,17,9,18,10,20.665.51250,3,SANTO ANTÔNIO DE JESUS,BA,497,25063,210613,1307180,676.80917,1.25704,1250,500,250,000,1.500.00000,29.168.57905
1030,14/03/2014,19,8,15,16,2,23,11,4,20,3,1,17,9,18,10,20.665.51250,3,RECIFE,PE,497,25063,210613,1307180,676.80917,1.25704,1250,500,250,000,1.500.00000,29.168.57905
1030,14/03/2014,19,8,15,16,2,23,11,4,20,3,1,17,9,18,10,20.665.51250,3,PARACAMBI,RJ,497,25063,210613,1307180,676.80917,1.25704,1250,500,250,000,1.500.00000,29.168.57905
1031,17/03/2014,12,4,9,24,11,14,17,2,22,5,19,15,1,6,20,19.793.67750,5,SALVADOR,BA,978,31287,287029,1328912,324.36894,72893.0,1250,500,250,000,1.500.00000,29.542.85089
1031,17/03/2014,12,4,9,24,11,14,17,2,22,5,19,15,1,6,20,19.793.67750,5,VILA VELHA,ES,978,31287,287029,1328912,324.36894,72893.0,1250,500,250,000,1.500.00000,29.542.85089
1031,17/03/2014,12,4,9,24,11,14,17,2,22,5,19,15,1,6,20,19.793.67750,5,PATROCÍNIO,MG,978,31287,287029,1328912,324.36894,72893.0,1250,500,250,000,1.500.00000,29.542.85089
1031,17/03/2014,12,4,9,24,11,14,17,2,22,5,19,15,1,6,20,19.793.67750,5,FRANCISCO BELTRÃO,PR,978,31287,287029,1328912,324.36894,72893.0,1250,500,250,000,1.500.00000,29.542.85089
1031,17/03/2014,12,4,9,24,11,14,17,2,22,5,19,15,1,6,20,19.793.67750,5,GUARULHOS,SP,978,31287,287029,1328912,324.36894,72893.0,1250,500,250,000,1.500.00000,29.542.85089
1032,19/03/2014,23,4,2,6,3,10,20,11,8,17,16,13,18,14,1,18.965.43875,1,RIO DE JANEIRO,RJ,651,22781,284856,1457907,1.362.54879,92000.0,1250,500,250,000,1.500.00000,29.857.28524
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,BA,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,GO,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MA,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MG,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MG,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MG,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MS,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,MS,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,PB,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,PR,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,RJ,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,RJ,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,RJ,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,RS,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,SC,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,SP,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1033,21/03/2014,13,4,18,17,7,14,12,23,16,6,21,24,22,8,3,20.123.82750,17,,SP,1715,34728,331040,1400205,87.48106,38116.0,1250,500,250,000,1.500.00000,30.200.48015
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,BRASÍLIA,DF,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,SERRA,ES,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,CATALÃO,GO,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,BOCAIUVA,MG,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,JUIZ DE FORA,MG,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,CLEVELÂNDIA,PR,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,NITEROI,RJ,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,ASCURRA,SC,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,ATIBAIA,SP,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,CAÇAPAVA,SP,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,DIADEMA,SP,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,PIRACICABA,SP,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1034,24/03/2014,8,2,23,3,13,17,12,6,21,10,20,18,14,19,4,19.649.19625,13,SÃO PAULO,SP,1342,32252,343553,1567286,91.35969,38901.0,1250,500,250,000,1.500.00000,30.474.55924
1035,26/03/2014,15,13,21,19,25,20,7,6,12,14,9,18,23,4,22,19.459.79500,2,JUIZ DE FORA,MG,426,17119,229142,1313118,892.60572,1.28943,1250,500,250,000,1.500.00000,30.886.53111
1035,26/03/2014,15,13,21,19,25,20,7,6,12,14,9,18,23,4,22,19.459.79500,2,RECIFE,PE,426,17119,229142,1313118,892.60572,1.28943,1250,500,250,000,1.500.00000,30.886.53111
1036,28/03/2014,14,12,7,22,18,21,4,9,11,5,19,24,10,17,20,19.871.84625,5,VITÓRIA DA CONQUISTA,BA,1038,28915,304527,1416116,302.39783,64027.0,1250,500,250,000,1.500.00000,31.235.45167
1036,28/03/2014,14,12,7,22,18,21,4,9,11,5,19,24,10,17,20,19.871.84625,5,BRASÍLIA,DF,1038,28915,304527,1416116,302.39783,64027.0,1250,500,250,000,1.500.00000,31.235.45167
1036,28/03/2014,14,12,7,22,18,21,4,9,11,5,19,24,10,17,20,19.871.84625,5,CASCAVEL,PR,1038,28915,304527,1416116,302.39783,64027.0,1250,500,250,000,1.500.00000,31.235.45167
1036,28/03/2014,14,12,7,22,18,21,4,9,11,5,19,24,10,17,20,19.871.84625,5,INDAIATUBA,SP,1038,28915,304527,1416116,302.39783,64027.0,1250,500,250,000,1.500.00000,31.235.45167
1036,28/03/2014,14,12,7,22,18,21,4,9,11,5,19,24,10,17,20,19.871.84625,5,SÃO JOSÉ DO RIO PRETO,SP,1038,28915,304527,1416116,302.39783,64027.0,1250,500,250,000,1.500.00000,31.235.45167
1037,31/03/2014,11,20,9,25,17,18,1,12,24,5,15,21,6,10,23,20.049.06625,5,SIMÕES FILHO,BA,664,22465,255746,1402241,342.18559,1.13261,1250,500,250,000,1.500.00000,31.630.28121
1037,31/03/2014,11,20,9,25,17,18,1,12,24,5,15,21,6,10,23,20.049.06625,5,BELÉM,PA,664,22465,255746,1402241,342.18559,1.13261,1250,500,250,000,1.500.00000,31.630.28121
1037,31/03/2014,11,20,9,25,17,18,1,12,24,5,15,21,6,10,23,20.049.06625,5,FERNANDOPOLIS,SP,664,22465,255746,1402241,342.18559,1.13261,1250,500,250,000,1.500.00000,31.630.28121
1037,31/03/2014,11,20,9,25,17,18,1,12,24,5,15,21,6,10,23,20.049.06625,5,SANTO ANDRÉ,SP,664,22465,255746,1402241,342.18559,1.13261,1250,500,250,000,1.500.00000,31.630.28121
1037,31/03/2014,11,20,9,25,17,18,1,12,24,5,15,21,6,10,23,20.049.06625,5,SÃO PAULO,SP,664,22465,255746,1402241,342.18559,1.13261,1250,500,250,000,1.500.00000,31.630.28121
1038,02/04/2014,8,10,24,19,6,7,20,18,16,9,17,2,13,21,25,19.572.83625,4,CAXIAS,MA,581,18105,169263,1120352,539.43508,1.63245,1250,500,250,000,1.500.00000,32.128.22129
1038,02/04/2014,8,10,24,19,6,7,20,18,16,9,17,2,13,21,25,19.572.83625,4,BELO HORIZONTE,MG,581,18105,169263,1120352,539.43508,1.63245,1250,500,250,000,1.500.00000,32.128.22129
1038,02/04/2014,8,10,24,19,6,7,20,18,16,9,17,2,13,21,25,19.572.83625,4,DIVINÓPOLIS,MG,581,18105,169263,1120352,539.43508,1.63245,1250,500,250,000,1.500.00000,32.128.22129
1038,02/04/2014,8,10,24,19,6,7,20,18,16,9,17,2,13,21,25,19.572.83625,4,CAMPINAS,SP,581,18105,169263,1120352,539.43508,1.63245,1250,500,250,000,1.500.00000,32.128.22129
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,ITUMBIARA,GO,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,ALFENAS,MG,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,COXIM,MS,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,ALTA FLORESTA,MT,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,RONDONÓPOLIS,MT,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,URUARÁ,PA,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,SÃO JOSÉ DO RIO PRETO,SP,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1039,04/04/2014,21,1,15,18,9,2,19,14,22,20,3,12,24,8,13,20.209.66875,8,SÃO PAULO,SP,948,24745,285265,1441405,202.30278,75041.0,1250,500,250,000,1.500.00000,32.501.70336
1040,07/04/2014,10,12,4,23,25,9,2,1,6,16,20,22,13,21,8,19.573.27500,3,SALVADOR,BA,596,19358,241718,1324805,584.43378,1.29309,1250,500,250,000,1.500.00000,32.906.31137
1040,07/04/2014,10,12,4,23,25,9,2,1,6,16,20,22,13,21,8,19.573.27500,3,PIRACICABA,SP,596,19358,241718,1324805,584.43378,1.29309,1250,500,250,000,1.500.00000,32.906.31137
1040,07/04/2014,10,12,4,23,25,9,2,1,6,16,20,22,13,21,8,19.573.27500,3,SÃO BERNARDO DO CAMPO,SP,596,19358,241718,1324805,584.43378,1.29309,1250,500,250,000,1.500.00000,32.906.31137
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,BA,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,CE,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,DF,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,DF,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,ES,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,ES,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,MG,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,RJ,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SC,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SC,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
1041,09/04/2014,25,20,12,21,19,15,24,5,10,23,3,7,13,1,17,19.300.71125,23,,SP,2584,53020,387511,1527477,41.08866,16075.0,1250,500,250,000,1.500.00000,33.124.39735
